year,imdb,title,clean_test,binary,budget,domgross,intgross,year,década
2011,tt1340800,Tinker Tailor Soldier Spy,1,FAIL,21000000,24149393.0,81452811.0,2011,2010s
2011,tt0471042,Tower Heist,1,FAIL,85000000,78046570.0,153470352.0,2011,2010s
2011,tt1399103,Transformers: Dark of the Moon,3,PASS,195000000,352390543.0,1123794076.0,2011,2010s
2011,tt1568911,War Horse,1,FAIL,70000000,79883359.0,156815529.0,2011,2010s
2011,tt1291584,Warrior,1,FAIL,25000000,13657115.0,24215385.0,2011,2010s
2011,tt1389137,We Bought a Zoo,2,FAIL,50000000,75624550.0,118924550.0,2011,2010s
2011,tt1714210,Weekend,1,FAIL,190000,484592.0,1577585.0,2011,2010s
2011,tt0770703,What&#39;s Your Number,3,PASS,20000000,14011084.0,30711084.0,2011,2010s
2011,tt1449283,Winnie the Pooh,0,FAIL,30000000,26692846.0,50145607.0,2011,2010s
2011,tt1270798,X-Men: First Class,3,PASS,160000000,146408305.0,355408305.0,2011,2010s
2011,tt1625346,Young Adult,3,PASS,12000000,16311571.0,22750356.0,2011,2010s
2011,tt1742336,Your Sister&#39;s Sister,3,PASS,120000,1597486.0,3090593.0,2011,2010s
2010,tt1542344,127 Hours,dubious,FAIL,18000000,18335230.0,60735230.0,2010,2010s
2010,tt1014759,Alice in Wonderland,3,PASS,200000000,334191110.0,1024391110.0,2010,2010s
2010,tt1313092,Animal Kingdom,1,FAIL,4200000,1044039.0,8078683.0,2010,2010s
2010,tt1431181,Another Year,3,PASS,8000000,3205706.0,18505706.0,2010,2010s
2010,tt1423894,Barney&#39;s Version,3,PASS,30000000,7502560.0,8845575.0,2010,2010s
2010,tt1532503,Beginners,1,FAIL,3200000,5790894.0,11564267.0,2010,2010s
2010,tt1164999,Biutiful,1,FAIL,35000000,5101237.0,25101237.0,2010,2010s
2010,tt0947798,Black Swan,3,PASS,13000000,106954678.0,331266710.0,2010,2010s
2010,tt1120985,Blue Valentine,2,FAIL,1000000,9737892.0,16566240.0,2010,2010s
2010,tt1126591,Burlesque,3,PASS,55000000,39440655.0,89657398.0,2010,2010s
2010,tt1194417,Casino Jack,1,FAIL,12500000,2039869.0,2080869.0,2010,2010s
2010,tt1020558,Centurion,1,FAIL,15000000,123570.0,6623570.0,2010,2010s
2010,tt1438254,Charlie St. Cloud,1,FAIL,44000000,31206263.0,48478084.0,2010,2010s
2010,tt0800320,Clash of the Titans,dubious,FAIL,125000000,163214888.0,493214888.0,2010,2010s
2010,tt1244754,Conviction,3,PASS,12500000,6797696.0,10133552.0,2010,2010s
2010,tt1385867,Cop Out,1,FAIL,37000000,44875481.0,55909910.0,2010,2010s
2010,tt1555064,Country Strong,3,PASS,15000000,20218921.0,20551476.0,2010,2010s
2010,tt1336617,Cyrus,1,FAIL,7000000,7468936.0,10039886.0,2010,2010s
2010,tt1279935,Date Night,3,PASS,55000000,98711404.0,152269033.0,2010,2010s
2010,tt0989757,Dear John,0,FAIL,25000000,80014842.0,111362410.0,2010,2010s
2010,tt1323594,Despicable Me,3,PASS,69000000,251513985.0,543495033.0,2010,2010s
2010,tt1314655,Devil,3,PASS,10000000,33679655.0,63354114.0,2010,2010s
2010,tt1196141,Diary of a Wimpy Kid,3,PASS,15000000,64003625.0,76954311.0,2010,2010s
2010,tt0427152,Dinner for Schmucks,1,FAIL,69000000,73026337.0,86796502.0,2010,2010s
2010,tt1270761,Don&#39;t Be Afraid of the Dark,3,PASS,25000000,24046682.0,31551048.0,2010,2010s
2010,tt1231583,Due Date,1,FAIL,65000000,100539043.0,211739043.0,2010,2010s
2010,tt1013860,Dylan Dog: Dead of Night,0,FAIL,20000000,1186538.0,6090697.0,2010,2010s
2010,tt1282140,Easy A,3,PASS,8000000,58401464.0,76200721.0,2010,2010s
2010,tt0879870,"Eat, Pray, Love",3,PASS,60000000,80574010.0,205846861.0,2010,2010s
2010,tt1226273,Edge of Darkness,1,FAIL,60000000,43313890.0,81208697.0,2010,2010s
2010,tt1531663,Everything Must Go,1,FAIL,5000000,2712131.0,2712131.0,2010,2010s
2010,tt0977855,Fair Game,3,PASS,50000000,11497497.0,26097497.0,2010,2010s
2010,tt1433108,Faster,0,FAIL,12000000,23240020.0,35658648.0,2010,2010s
2010,tt1405500,For Colored Girls,3,PASS,21000000,37729698.0,38017873.0,2010,2010s
2010,tt1323045,Frozen,1,FAIL,150000000,393050114.0,1004550114.0,2010,2010s
2010,tt1226229,Get Him To The Greek,1,FAIL,40000000,61153526.0,91455875.0,2010,2010s
2010,tt1322312,Going the Distance,3,PASS,32000000,17804299.0,39990165.0,2010,2010s
2010,tt0947810,Green Zone,0,FAIL,100000000,35497337.0,97523020.0,2010,2010s
2010,tt1375670,Grown Ups,3,PASS,75000000,162001186.0,272223430.0,2010,2010s
2010,tt1376195,Gunless,2,FAIL,9900000,458054.0,458054.0,2010,2010s
2010,tt0926084,Harry Potter and the Deathly Hallows: Part 1,3,PASS,125000000,295983305.0,956399711.0,2010,2010s
2010,tt1231587,Hot Tub Time Machine,1,FAIL,36000000,50269859.0,63209958.0,2010,2010s
2010,tt0892769,How to Train Your Dragon,3,PASS,165000000,217581231.0,494870991.0,2010,2010s
2010,tt1226236,I Am Love,3,PASS,10000000,5005465.0,15132211.0,2010,2010s
2010,tt1375666,Inception,dubious,FAIL,160000000,292576195.0,832584416.0,2010,2010s
2010,tt1591095,Insidious,3,PASS,1500000,54009150.0,99870886.0,2010,2010s
2010,tt1228705,Iron Man 2,3,PASS,170000000,312433331.0,623561331.0,2010,2010s
2010,tt0804497,It&#39;s Kind of a Funny Story,1,FAIL,8000000,6363628.0,6628326.0,2010,2010s
2010,tt1250777,Kick-Ass,1,FAIL,28000000,48071303.0,97527535.0,2010,2010s
2010,tt1013743,Knight and Day,2,FAIL,117000000,76423035.0,262142047.0,2010,2010s
2010,tt1038686,Legion,3,PASS,26000000,40168080.0,68854097.0,2010,2010s
2010,tt1228987,Let Me In,1,FAIL,20000000,12134935.0,28270399.0,2010,2010s
2010,tt0892318,Letters to Juliet,dubious,FAIL,30000000,53032453.0,79135982.0,2010,2010s
2010,tt0758752,Love and Other Drugs,2,FAIL,30000000,32367005.0,102719647.0,2010,2010s
2010,tt0985694,Machete,3,PASS,12500000,26593646.0,44331957.0,2010,2010s
2010,tt1371155,Made In Dagenham,3,PASS,8000000,1095369.0,15644196.0,2010,2010s
2010,tt1518812,Meek&#39;s Cutoff,2,FAIL,2000000,977772.0,1869928.0,2010,2010s
2010,tt1001526,Megamind,0,FAIL,130000000,148415853.0,321887208.0,2010,2010s
2010,tt1470827,Monsters,0,FAIL,500000,237301.0,5639730.0,2010,2010s
2010,tt1126618,Morning Glory,3,PASS,40000000,31011732.0,60040974.0,2010,2010s
2010,tt1415283,Nanny McPhee and the Big Bang,3,PASS,35000000,29197642.0,97799865.0,2010,2010s
2010,tt1334260,Never Let Me Go,3,PASS,15000000,2434652.0,11509512.0,2010,2010s
2010,tt1536044,Paranormal Activity 2,3,PASS,3000000,84752907.0,177512032.0,2010,2010s
2010,tt0814255,Percy Jackson &amp; the Olympians: The Lightning Thief,dubious,FAIL,95000000,88768303.0,226467130.0,2010,2010s
2010,tt0878835,Please Give,3,PASS,3000000,4033574.0,4570178.0,2010,2010s
2010,tt1424381,Predators,0,FAIL,40000000,52000688.0,127234389.0,2010,2010s
2010,tt0473075,Prince of Persia: The Sands of Time,0,FAIL,200000000,90759676.0,335059676.0,2010,2010s
2010,tt0935075,Rabbit Hole,3,PASS,5000000,2229058.0,5839592.0,2010,2010s
2010,tt0493949,Ramona and Beezus,3,PASS,15000000,26167002.0,27469621.0,2010,2010s
2010,tt1245526,Red,2,FAIL,60000000,90380162.0,196439693.0,2010,2010s
2010,tt1403981,Remember Me,3,PASS,16000000,19068240.0,56506120.0,2010,2010s
2010,tt1053424,Repo Men,3,PASS,32000000,13942007.0,18195238.0,2010,2010s
2010,tt0955308,Robin Hood,dubious,FAIL,210000000,105487148.0,322459006.0,2010,2010s
2010,tt0944835,Salt,3,PASS,130000000,118311368.0,295713467.0,2010,2010s
2010,tt0446029,Scott Pilgrim vs. the World,3,PASS,85000000,31611316.0,48089760.0,2010,2010s
2010,tt1028576,Secretariat,3,PASS,35000000,59699513.0,60376247.0,2010,2010s
2010,tt1261945,Sex and the city 2,3,PASS,95000000,95347692.0,294680778.0,2010,2010s
2010,tt0892791,Shrek Forever After,1,FAIL,165000000,238736787.0,756244673.0,2010,2010s
2010,tt1130884,Shutter Island,1,FAIL,80000000,128012934.0,296831073.0,2010,2010s
2010,tt1564585,Skyline,dubious,FAIL,10000000,21416355.0,78693371.0,2010,2010s
2010,tt1421051,Somewhere,dubious,FAIL,7000000,1785645.0,14385645.0,2010,2010s
2010,tt1440292,Submarine,1,FAIL,1900000,467602.0,4581937.0,2010,2010s
2010,tt1512235,Super,1,FAIL,2500000,327716.0,518362.0,2010,2010s
2010,tt1135084,Takers,1,FAIL,32000000,57744720.0,70587268.0,2010,2010s
2010,tt0398286,Tangled,3,PASS,260000000,200821936.0,586581936.0,2010,2010s
2010,tt0429493,The A-Team,0,FAIL,110000000,77222099.0,177241171.0,2010,2010s
2010,tt1212436,The Back-up Plan,3,PASS,35000000,37490007.0,75281179.0,2010,2010s
2010,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,3,PASS,155000000,104386950.0,418186950.0,2010,2010s
2010,tt0968264,The Conspirator,dubious,FAIL,25000000,11538204.0,15907411.0,2010,2010s
2010,tt0455407,The Crazies,3,PASS,19000000,39123589.0,54956140.0,2010,2010s
2010,tt1226753,The Debt,3,PASS,20000000,31177548.0,46604054.0,2010,2010s
2010,tt1320253,The Expendables,1,FAIL,82000000,103068524.0,268268174.0,2010,2010s
2010,tt0964517,The Fighter,2,FAIL,11000000,93617009.0,129262388.0,2010,2010s
2010,tt1139328,The Ghost Writer,2,FAIL,45000000,15541549.0,65532491.0,2010,2010s
2010,tt0775489,The Illusionist,0,FAIL,16500000,39868642.0,83792062.0,2010,2010s
2010,tt1155076,The Karate Kid,dubious,FAIL,40000000,176591618.0,359091618.0,2010,2010s
2010,tt0842926,The Kids Are All Right,3,PASS,4000000,20811365.0,36275469.0,2010,2010s
2010,tt0954947,The Killer Inside Me,1,FAIL,13000000,217277.0,3617277.0,2010,2010s
2010,tt1504320,The King&#39;s Speech,3,PASS,15000000,138797449.0,430821166.0,2010,2010s
2010,tt0938283,The Last Airbender,1,FAIL,150000000,131772187.0,319713881.0,2010,2010s
2010,tt1320244,The Last Exorcism,3,PASS,1800000,41034350.0,70165900.0,2010,2010s
2010,tt0480255,The Losers,1,FAIL,25000000,23591432.0,26714018.0,2010,2010s
2010,tt1458175,The Next Three Days,3,PASS,30000000,21148651.0,67255916.0,2010,2010s
2010,tt1386588,The Other Guys,0,FAIL,100000000,119219978.0,170936470.0,2010,2010s
2010,tt1017451,The Runaways,3,PASS,9500000,3573673.0,5278632.0,2010,2010s
2010,tt1285016,The Social Network,1,FAIL,40000000,96962694.0,224922135.0,2010,2010s
2010,tt0963966,The Sorcerer&#39;s Apprentice,1,FAIL,160000000,63150991.0,215150991.0,2010,2010s
2010,tt1273678,The Spy Next Door,3,PASS,28000000,24307106.0,50983364.0,2010,2010s
2010,tt0889573,The Switch,2,FAIL,19000000,27758465.0,49858465.0,2010,2010s
2010,tt1274300,The Tempest,3,PASS,20000000,277943.0,277943.0,2010,2010s
2010,tt1243957,The Tourist,0,FAIL,100000000,67631157.0,278731369.0,2010,2010s
2010,tt0840361,The Town,1,FAIL,37000000,92186262.0,152566881.0,2010,2010s
2010,tt1325004,The Twilight Saga: Eclipse,3,PASS,68000000,300531751.0,699590681.0,2010,2010s
2010,tt0780653,The Wolfman,1,FAIL,150000000,62189884.0,142634358.0,2010,2010s
2010,tt1570989,Tiny Furniture,3,PASS,50000,391674.0,424149.0,2010,2010s
2010,tt0435761,Toy Story 3,dubious,FAIL,200000000,415004880.0,1063759456.0,2010,2010s
2010,tt1104001,Tron Legacy,1,FAIL,200000000,172062763.0,397562763.0,2010,2010s
2010,tt1403865,True Grit,3,PASS,35000000,171243005.0,252276928.0,2010,2010s
2010,tt1465522,Tucker and Dale vs Evil,3,PASS,5000000,223838.0,5476793.0,2010,2010s
2010,tt0477080,Unstoppable,dubious,FAIL,95000000,81562942.0,169511609.0,2010,2010s
2010,tt0817230,Valentine&#39;s Day,3,PASS,52000000,110485654.0,217569328.0,2010,2010s
2010,tt1027718,Wall Street: Money Never Sleeps,dubious,FAIL,70000000,52474616.0,137431619.0,2010,2010s
2010,tt1183923,Welcome to the Rileys,3,PASS,10000000,152857.0,312857.0,2010,2010s
2010,tt1235189,Wild Target,1,FAIL,8000000,109338.0,109338.0,2010,2010s
2010,tt1399683,Winter&#39;s Bone,3,PASS,2000000,6531503.0,16131552.0,2010,2010s
2010,tt1216520,Womb,3,PASS,13000000,,,2010,2010s
2010,tt1302067,Yogi Bear,0,FAIL,80000000,100246011.0,202284317.0,2010,2010s
2010,tt1414382,You Again,3,PASS,20000000,25702053.0,32838945.0,2010,2010s
2010,tt1182350,You Will Meet a Tall Dark Stranger,3,PASS,15000000,3247816.0,34247816.0,2010,2010s
2009,tt1022603,(500) Days of Summer,1,FAIL,7500000,32391374.0,60803210.0,2009,2000s
2009,tt0974661,17 Again,3,PASS,40000000,64167069.0,139474906.0,2009,2000s
2009,tt1190080,2012,1,FAIL,200000000,166112167.0,788408539.0,2009,2000s
2009,tt0472033,9,0,FAIL,30000000,31749894.0,48559999.0,2009,2000s
2009,tt0971209,A Perfect Getaway,dubious,FAIL,14000000,15515460.0,22815460.0,2009,2000s
2009,tt1019452,A Serious Man,2,FAIL,7000000,9228788.0,30360570.0,2009,2000s
2009,tt1315981,A Single Man,1,FAIL,7000000,9176000.0,28142379.0,2009,2000s
2009,tt1185836,Adam,2,FAIL,3200000,2277396.0,2828590.0,2009,2000s
2009,tt1091722,Adventureland,2,FAIL,9800000,16044025.0,17144025.0,2009,2000s
2009,tt1186830,Agora,1,FAIL,70000000,619423.0,38992292.0,2009,2000s
2009,tt1077262,Ajami,2,FAIL,1000000,621859.0,621859.0,2009,2000s
2009,tt0881891,All About Steve,3,PASS,15000000,33862903.0,40127259.0,2009,2000s
2009,tt1174732,An Education,3,PASS,7500000,12574914.0,29652736.0,2009,2000s
2009,tt0808151,Angels and Demons,0,FAIL,150000000,133375846.0,490875846.0,2009,2000s
2009,tt0913354,Armored,0,FAIL,20000000,15988876.0,23661038.0,2009,2000s
2009,tt0375568,Astro Boy,dubious,FAIL,65000000,19551067.0,44093014.0,2009,2000s
2009,tt0499549,Avatar,2,FAIL,425000000,760507625.0,2783918982.0,2009,2000s
2009,tt1176740,Away We Go,3,PASS,21000000,9451946.0,10108016.0,2009,2000s
2009,tt0889583,Br&uuml;no,0,FAIL,42000000,60054530.0,130788243.0,2009,2000s
2009,tt0901476,Bride Wars,3,PASS,30000000,58715510.0,115150424.0,2009,2000s
2009,tt0810784,Bright Star,3,PASS,8500000,4444637.0,17260680.0,2009,2000s
2009,tt1210042,Brooklyn&#39;s Finest,1,FAIL,17000000,27163593.0,39233233.0,2009,2000s
2009,tt0765010,Brothers,3,PASS,26000000,28544157.0,45043870.0,2009,2000s
2009,tt1232207,Capitalism: A Love Story,1,FAIL,20000000,14363397.0,19121531.0,2009,2000s
2009,tt0795351,Case 39,3,PASS,27000000,13261851.0,29302804.0,2009,2000s
2009,tt1352824,Chloe,2,FAIL,13000000,3075255.0,9675172.0,2009,2000s
2009,tt0844471,Cloudy with a Chance of Meatballs,1,FAIL,100000000,124870275.0,236827677.0,2009,2000s
2009,tt1035736,Coco avant Chanel,3,PASS,23000000,6113834.0,50813834.0,2009,2000s
2009,tt0327597,Coraline,3,PASS,60000000,75286229.0,126037057.0,2009,2000s
2009,tt0433362,Daybreakers,1,FAIL,20000000,30101577.0,51401577.0,2009,2000s
2009,tt1278340,Dead Snow,2,FAIL,800000,46742.0,2194020.0,2009,2000s
2009,tt1136608,District 9,1,FAIL,30000000,115646235.0,215196627.0,2009,2000s
2009,tt1127180,Drag Me to Hell,3,PASS,30000000,42100625.0,91388487.0,2009,2000s
2009,tt1191111,Enter the Void,1,FAIL,16000000,337997.0,337997.0,2009,2000s
2009,tt0780511,Everybody&#39;s Fine,2,FAIL,20000000,9208876.0,9208876.0,2009,2000s
2009,tt0432283,Fantastic Mr. Fox,1,FAIL,40000000,21002919.0,46498922.0,2009,2000s
2009,tt1013752,Fast &amp; Furious,1,FAIL,85000000,155064265.0,363064265.0,2009,2000s
2009,tt1083456,Fired Up!,1,FAIL,20000000,17231291.0,18608570.0,2009,2000s
2009,tt1232776,Fish Tank,3,PASS,3000000,374675.0,5922292.0,2009,2000s
2009,tt0758746,Friday the 13th,2,FAIL,17000000,65002019.0,91700771.0,2009,2000s
2009,tt1201167,Funny People,1,FAIL,72500000,51855045.0,71880305.0,2009,2000s
2009,tt0436339,G-Force,1,FAIL,150000000,119436770.0,287389685.0,2009,2000s
2009,tt1046173,G.I. Joe: The Rise of Cobra,1,FAIL,175000000,150201498.0,302469017.0,2009,2000s
2009,tt1034032,Gamer,1,FAIL,50000000,20534907.0,35062683.0,2009,2000s
2009,tt1194263,Get Low,1,FAIL,7000000,9176933.0,9696933.0,2009,2000s
2009,tt1289406,Harry Brown,1,FAIL,7300000,1818681.0,6294140.0,2009,2000s
2009,tt0417741,Harry Potter and the Half-Blood Prince,3,PASS,250000000,301959197.0,934416487.0,2009,2000s
2009,tt1001508,He&#39;s Just Not That Into You,3,PASS,40000000,93953653.0,178390243.0,2009,2000s
2009,tt1024744,I Come with the Rain,0,FAIL,18000000,0.0,627422.0,2009,2000s
2009,tt1045772,I Love You Phillip Morris,1,FAIL,13000000,2037459.0,15144685.0,2009,2000s
2009,tt1155056,"I Love You, Man",2,FAIL,40000000,71440011.0,91729503.0,2009,2000s
2009,tt1080016,Ice Age: Dawn of the Dinosaurs,1,FAIL,90000000,196573705.0,886968695.0,2009,2000s
2009,tt0361748,Inglourious Basterds,dubious,FAIL,70000000,120831050.0,316971720.0,2009,2000s
2009,tt1057500,Invictus,1,FAIL,49000000,37491364.0,124491364.0,2009,2000s
2009,tt1230414,It&#39;s Complicated,3,PASS,85000000,112735375.0,224614744.0,2009,2000s
2009,tt1131734,Jennifer&#39;s Body,3,PASS,16000000,16204793.0,32832166.0,2009,2000s
2009,tt1135503,Julie &amp; Julia,3,PASS,40000000,94125426.0,126646119.0,2009,2000s
2009,tt0448011,Knowing,1,FAIL,50000000,79957634.0,187858642.0,2009,2000s
2009,tt1197624,Law Abiding Citizen,1,FAIL,53000000,73357727.0,131159781.0,2009,2000s
2009,tt0808526,Life During Wartime,3,PASS,4500000,281447.0,281447.0,2009,2000s
2009,tt1149361,Micmacs (Micmacs &agrave; tire-larigot),dubious,FAIL,42000000,1259693.0,11756922.0,2009,2000s
2009,tt0892782,Monsters vs Aliens,dubious,FAIL,175000000,198351526.0,381687380.0,2009,2000s
2009,tt1182345,Moon,1,FAIL,5000000,5010163.0,10676073.0,2009,2000s
2009,tt1121977,Mother and Child,3,PASS,7000000,1110509.0,5010509.0,2009,2000s
2009,tt1179891,My Bloody Valentine 3D,2,FAIL,14000000,51545952.0,102754998.0,2009,2000s
2009,tt1078588,My Sister&#39;s Keeper,3,PASS,27500000,49200230.0,96673002.0,2009,2000s
2009,tt0875034,Nine,2,FAIL,80000000,19676965.0,53508858.0,2009,2000s
2009,tt1186367,Ninja Assassin,1,FAIL,50000000,38122883.0,61622883.0,2009,2000s
2009,tt1266029,Nowhere Boy,dubious,FAIL,1900000,1445366.0,7785229.0,2009,2000s
2009,tt1235796,Ondine,3,PASS,12000000,550472.0,550472.0,2009,2000s
2009,tt1532957,Paa,2,FAIL,4300000,199228.0,9791282.0,2009,2000s
2009,tt1188729,Pandorum,1,FAIL,40000000,10330853.0,17033431.0,2009,2000s
2009,tt1003034,Perrier's Bounty,0,FAIL,6600000,828.0,828.0,2009,2000s
2009,tt0762125,Planet 51,1,FAIL,60000000,42194060.0,108996113.0,2009,2000s
2009,tt0929632,Precious: Based on the Novel Push by Sapphire,3,PASS,10000000,47566524.0,68722848.0,2009,2000s
2009,tt1152836,Public Enemies,1,FAIL,102500000,97104620.0,210379983.0,2009,2000s
2009,tt0465580,Push,3,PASS,38000000,31811527.0,44411527.0,2009,2000s
2009,tt0988045,Sherlock Holmes,1,FAIL,90000000,209028679.0,498438212.0,2009,2000s
2009,tt1017460,Splice,3,PASS,30000000,17010170.0,22461001.0,2009,2000s
2009,tt0796366,Star Trek,3,PASS,140000000,257730019.0,385680446.0,2009,2000s
2009,tt0473705,State of Play,3,PASS,60000000,37017955.0,91445389.0,2009,2000s
2009,tt0986263,Surrogates,1,FAIL,80000000,38577772.0,119668350.0,2009,2000s
2009,tt0438488,Terminator Salvation,2,FAIL,200000000,125322469.0,371628539.0,2009,2000s
2009,tt0878804,The Blind Side,2,FAIL,35000000,255959475.0,305705795.0,2009,2000s
2009,tt1131729,The Boat That Rocked,0,FAIL,50000000,8017467.0,37472651.0,2009,2000s
2009,tt1300851,The Boondock Saints II: All Saints Day,0,FAIL,8000000,10273187.0,10273187.0,2009,2000s
2009,tt0362478,The Box,3,PASS,25000000,15051977.0,26341896.0,2009,2000s
2009,tt0896923,The City of Your Final Destination,3,PASS,8300000,493296.0,1353296.0,2009,2000s
2009,tt1144884,The Final Destination,3,PASS,40000000,66477700.0,187384627.0,2009,2000s
2009,tt1220198,The Fourth Kind,3,PASS,10000000,26218170.0,49486874.0,2009,2000s
2009,tt1132620,The Girl with the Dragon Tattoo,dubious,FAIL,90000000,102515793.0,233170238.0,2009,2000s
2009,tt1103982,The Girlfriend Experience,dubious,FAIL,1300000,695840.0,1005840.0,2009,2000s
2009,tt1247662,The Good Guy,3,PASS,10000000,100688.0,100688.0,2009,2000s
2009,tt1119646,The Hangover,1,FAIL,35000000,277322503.0,469553471.0,2009,2000s
2009,tt1054606,The Imaginarium of Doctor Parnassus,1,FAIL,30000000,7689607.0,64352607.0,2009,2000s
2009,tt1130080,The Informant!,1,FAIL,22000000,33316821.0,41771168.0,2009,2000s
2009,tt1058017,The Invention of Lying,2,FAIL,18500000,18451251.0,32679264.0,2009,2000s
2009,tt0824758,The Last Station,3,PASS,18000000,6617867.0,15696146.0,2009,2000s
2009,tt0380510,The Lovely Bones,3,PASS,95000000,44114232.0,94894448.0,2009,2000s
2009,tt1234548,The Men Who Stare at Goats,0,FAIL,24000000,32428195.0,67348218.0,2009,2000s
2009,tt0790712,The Messenger,1,FAIL,6500000,1109660.0,1409660.0,2009,2000s
2009,tt0780521,The Princess and the Frog,3,PASS,105000000,104400899.0,270997378.0,2009,2000s
2009,tt1041829,The Proposal,2,FAIL,40000000,163958031.0,314709717.0,2009,2000s
2009,tt0898367,The Road,1,FAIL,25000000,8114270.0,27614270.0,2009,2000s
2009,tt0485601,The Secret of Kells,0,FAIL,8000000,690290.0,2600916.0,2009,2000s
2009,tt0821642,The Soloist,1,FAIL,60000000,31720158.0,38454152.0,2009,2000s
2009,tt1111422,The Taking of Pelham 123,0,FAIL,110000000,65452312.0,152364370.0,2009,2000s
2009,tt0452694,The Time Traveler&#39;s Wife,dubious,FAIL,39000000,63414846.0,98666635.0,2009,2000s
2009,tt1142988,The Ugly Truth,2,FAIL,38000000,88915214.0,205230042.0,2009,2000s
2009,tt1139668,The Unborn,3,PASS,16000000,42670410.0,78208812.0,2009,2000s
2009,tt0962736,The Young Victoria,3,PASS,35000000,11001272.0,31878891.0,2009,2000s
2009,tt1055369,Transformers: Revenge of the Fallen,3,PASS,210000000,402111870.0,836519699.0,2009,2000s
2009,tt1049413,Up,1,FAIL,175000000,293004164.0,731542621.0,2009,2000s
2009,tt1193138,Up in the Air,2,FAIL,30000000,83823381.0,166842739.0,2009,2000s
2009,tt1068678,Veronika Decides to Die,3,PASS,9000000,,,2009,2000s
2009,tt0409459,Watchmen,2,FAIL,138000000,107509799.0,184068357.0,2009,2000s
2009,tt1178663,Whatever Works,dubious,FAIL,15000000,5306706.0,35106706.0,2009,2000s
2009,tt0386117,Where the Wild Things Are,1,FAIL,100000000,77233467.0,99123656.0,2009,2000s
2009,tt1172233,Whip It,3,PASS,15000000,13043363.0,18856151.0,2009,2000s
2009,tt0365929,Whiteout,3,PASS,35000000,10275638.0,12254746.0,2009,2000s
2009,tt0458525,X-Men Origins: Wolverine,dubious,FAIL,150000000,179883157.0,374825760.0,2009,2000s
2009,tt0448182,Yesterday Was a Lie,3,PASS,200000,,,2009,2000s
2009,tt0403702,Youth in Revolt,1,FAIL,18000000,15285588.0,19685588.0,2009,2000s
2009,tt1156398,Zombieland,3,PASS,23600000,75590286.0,102236596.0,2009,2000s
2008,tt0478087,21,3,PASS,35000000,81159365.0,157852532.0,2008,2000s
2008,tt0800308,Appaloosa,1,FAIL,20000000,20211394.0,27735474.0,2008,2000s
2008,tt0455824,Australia,2,FAIL,130000000,49554002.0,215080810.0,2008,2000s
2008,tt0871426,Baby Mama,3,PASS,30000000,60494212.0,64391484.0,2008,2000s
2008,tt0799934,Be Kind Rewind,1,FAIL,20000000,11175164.0,30894247.0,2008,2000s
2008,tt0960731,Bedtime Stories,3,PASS,80000000,110101975.0,218357961.0,2008,2000s
2008,tt0861689,Blindness,3,PASS,25000000,3073392.0,20052958.0,2008,2000s
2008,tt0397892,Bolt,3,PASS,150000000,114053759.0,313953759.0,2008,2000s
2008,tt0887883,Burn After Reading,1,FAIL,37000000,60355347.0,163415735.0,2008,2000s
2008,tt0824747,Changeling,3,PASS,55000000,35739802.0,113805580.0,2008,2000s
2008,tt0892255,Che: Part One,1,FAIL,58000000,293708.0,30118557.0,2008,2000s
2008,tt0970411,City of Ember,3,PASS,38000000,7871693.0,11817059.0,2008,2000s
2008,tt1060277,Cloverfield,3,PASS,25000000,80048433.0,170764033.0,2008,2000s
2008,tt0489018,Day of the Dead,3,PASS,18000000,,,2008,2000s
2008,tt0452608,Death Race,1,FAIL,65000000,36316032.0,72516819.0,2008,2000s
2008,tt1034303,Defiance,3,PASS,50000000,28644813.0,42268745.0,2008,2000s
2008,tt0832266,"Definitely, Maybe",3,PASS,7000000,32241649.0,55863786.0,2008,2000s
2008,tt0483607,Doomsday,3,PASS,33000000,11008770.0,21621188.0,2008,2000s
2008,tt0918927,Doubt,3,PASS,20000000,33446470.0,50946957.0,2008,2000s
2008,tt1059786,Eagle Eye,1,FAIL,80000000,101440743.0,178066569.0,2008,2000s
2008,tt0808244,Easy Virtue,3,PASS,14000000,2656784.0,12656784.0,2008,2000s
2008,tt1129423,Fireproof,2,FAIL,500000,33456317.0,33473297.0,2008,2000s
2008,tt0486321,Fly Me to the Moon,0,FAIL,25000000,14543943.0,57546746.0,2008,2000s
2008,tt0800039,Forgetting Sarah Marshall,3,PASS,30000000,63172463.0,105173042.0,2008,2000s
2008,tt0369436,Four Christmases,3,PASS,80000000,120146040.0,163546040.0,2008,2000s
2008,tt0870111,Frost/Nixon,1,FAIL,29000000,18622031.0,28144586.0,2008,2000s
2008,tt0978759,Frozen River,3,PASS,1000000,2511476.0,6030129.0,2008,2000s
2008,tt0876563,Gake no ue no Ponyo,3,PASS,34000000,15090399.0,205312666.0,2008,2000s
2008,tt0995039,Ghost Town,1,FAIL,20000000,13252641.0,26612350.0,2008,2000s
2008,tt1205489,Gran Torino,2,FAIL,25000000,148095302.0,274543085.0,2008,2000s
2008,tt1104733,Hamlet 2,3,PASS,9000000,4886216.0,4898285.0,2008,2000s
2008,tt0448157,Hancock,0,FAIL,150000000,227946274.0,624346274.0,2008,2000s
2008,tt1227929,Herb &amp; Dorothy,3,PASS,82500000,75986503.0,160388063.0,2008,2000s
